x,y,z,n1,n2,n3
15,2.5,27,-0.09,0.75,0.66
14,2.375,27,0.1,-0.8,-0.6
14,1.625,28,0.1,-0.8,-0.6
15,2.5,27,0.1,-0.8,-0.6
14,1.625,28,-0.42,0.85,0.32
15,2.5,27,-0.42,0.85,0.32
15,2.125,28,-0.42,0.85,0.32
14,1.625,28,0.42,-0.85,0.32
14,2.0,29,0.42,-0.85,0.32
15,2.125,28,0.42,-0.85,0.32
14,2.0,29,-0.2,0.98,-0.07
15,2.125,28,-0.2,0.98,-0.07
15,2.2,29,-0.2,0.98,-0.07
15,3.2,0,-0.5,-0.83,0.25
15,3.5,1,-0.5,-0.83,0.25
16,2.6,0,-0.5,-0.83,0.25
15,3.5,1,0.66,0.75,-0.02
16,2.6,0,0.66,0.75,-0.02
16,2.625,1,0.66,0.75,-0.02
15,3.5,1,-0.63,-0.72,0.27
15,3.875,2,-0.63,-0.72,0.27
16,2.625,1,-0.63,-0.72,0.27
15,3.875,2,0.7,0.7,-0.17
16,2.625,1,0.7,0.7,-0.17
16,2.875,2,0.7,0.7,-0.17
15,3.875,2,-0.65,-0.65,-0.4
15,3.25,3,-0.65,-0.65,-0.4
16,2.875,2,-0.65,-0.65,-0.4
15,3.25,3,0.52,0.83,0.21
16,2.875,2,0.52,0.83,0.21
16,2.625,3,0.52,0.83,0.21
15,3.25,3,-0.51,-0.81,0.3
15,3.625,4,-0.51,-0.81,0.3
16,2.625,3,-0.51,-0.81,0.3
15,3.625,4,0.51,0.81,-0.3
16,2.625,3,0.51,0.81,-0.3
16,3.0,4,0.51,0.81,-0.3
15,3.625,4,-0.4,-0.65,-0.65
15,2.625,5,-0.4,-0.65,-0.65
16,3.0,4,-0.4,-0.65,-0.65
15,2.625,5,0.21,0.83,0.52
16,3.0,4,0.21,0.83,0.52
16,2.375,5,0.21,0.83,0.52
15,2.625,5,-0.24,-0.96,-0.12
15,2.5,6,-0.24,-0.96,-0.12
16,2.375,5,-0.24,-0.96,-0.12
15,2.5,6,-0.45,0.72,-0.54
16,2.375,5,-0.45,0.72,-0.54
16,3.125,6,-0.45,0.72,-0.54
15,2.5,6,0.52,-0.83,0.21
15,2.75,7,0.52,-0.83,0.21
16,3.125,6,0.52,-0.83,0.21
15,2.75,7,-0.35,0.94,0.0
16,3.125,6,-0.35,0.94,0.0
16,3.125,7,-0.35,0.94,0.0
15,2.75,7,0.34,-0.91,-0.23
15,2.5,8,0.34,-0.91,-0.23
16,3.125,7,0.34,-0.91,-0.23
15,2.5,8,-0.65,0.74,-0.18
16,3.125,7,-0.65,0.74,-0.18
16,3.375,8,-0.65,0.74,-0.18
15,2.5,8,0.65,-0.74,0.18
15,2.75,9,0.65,-0.74,0.18
16,3.375,8,0.65,-0.74,0.18
15,2.75,9,0.0,0.85,0.53
16,3.375,8,0.0,0.85,0.53
16,2.75,9,0.0,0.85,0.53
15,2.75,9,0.0,-0.75,-0.66
15,1.875,10,0.0,-0.75,-0.66
16,2.75,9,0.0,-0.75,-0.66
15,1.875,10,0.0,0.75,0.66
16,2.75,9,0.0,0.75,0.66
16,1.875,10,0.0,0.75,0.66
15,1.875,10,0.0,-0.8,0.6
15,2.625,11,0.0,-0.8,0.6
16,1.875,10,0.0,-0.8,0.6
15,2.625,11,0.0,0.8,-0.6
16,1.875,10,0.0,0.8,-0.6
16,2.625,11,0.0,0.8,-0.6
15,2.625,11,0.0,-0.94,-0.35
15,2.25,12,0.0,-0.94,-0.35
16,2.625,11,0.0,-0.94,-0.35
15,2.25,12,0.0,0.94,0.35
16,2.625,11,0.0,0.94,0.35
16,2.25,12,0.0,0.94,0.35
15,2.25,12,0.0,-0.99,-0.12
15,2.125,13,0.0,-0.99,-0.12
16,2.25,12,0.0,-0.99,-0.12
15,2.125,13,-0.49,0.78,-0.39
16,2.25,12,-0.49,0.78,-0.39
16,2.75,13,-0.49,0.78,-0.39
15,2.125,13,0.51,-0.81,-0.3
15,1.75,14,0.51,-0.81,-0.3
16,2.75,13,0.51,-0.81,-0.3
15,1.75,14,-0.2,0.78,0.59
16,2.75,13,-0.2,0.78,0.59
16,2.0,14,-0.2,0.78,0.59
15,1.75,14,0.23,-0.91,-0.34
15,1.375,15,0.23,-0.91,-0.34
16,2.0,14,0.23,-0.91,-0.34
15,1.375,15,-0.6,0.8,-0.1
16,2.0,14,-0.6,0.8,-0.1
16,2.125,15,-0.6,0.8,-0.1
15,1.375,15,0.42,-0.57,0.71
15,2.625,16,0.42,-0.57,0.71
16,2.125,15,0.42,-0.57,0.71
15,2.625,16,0.24,0.94,-0.24
16,2.125,15,0.24,0.94,-0.24
16,2.375,16,0.24,0.94,-0.24
15,2.625,16,-0.21,-0.83,-0.52
15,2.0,17,-0.21,-0.83,-0.52
16,2.375,16,-0.21,-0.83,-0.52
15,2.0,17,-0.24,0.96,0.12
16,2.375,16,-0.24,0.96,0.12
16,2.25,17,-0.24,0.96,0.12
15,2.0,17,0.2,-0.78,0.59
15,2.75,18,0.2,-0.78,0.59
16,2.25,17,0.2,-0.78,0.59
15,2.75,18,0.12,0.93,-0.35
16,2.25,17,0.12,0.93,-0.35
16,2.625,18,0.12,0.93,-0.35
15,2.75,18,-0.1,-0.8,-0.6
15,2.0,19,-0.1,-0.8,-0.6
16,2.625,18,-0.1,-0.8,-0.6
15,2.0,19,-0.34,0.91,0.23
16,2.625,18,-0.34,0.91,0.23
16,2.375,19,-0.34,0.91,0.23
15,2.0,19,0.35,-0.94,0.0
15,2.0,20,0.35,-0.94,0.0
16,2.375,19,0.35,-0.94,0.0
15,2.0,20,-0.67,0.59,-0.45
16,2.375,19,-0.67,0.59,-0.45
16,3.125,20,-0.67,0.59,-0.45
15,2.0,20,0.75,-0.66,0.0
15,2.0,21,0.75,-0.66,0.0
16,3.125,20,0.75,-0.66,0.0
15,2.0,21,0.0,0.66,0.75
16,3.125,20,0.0,0.66,0.75
16,2.0,21,0.0,0.66,0.75
15,2.0,21,0.0,-0.94,0.35
15,2.375,22,0.0,-0.94,0.35
16,2.0,21,0.0,-0.94,0.35
15,2.375,22,-0.21,0.83,-0.52
16,2.0,21,-0.21,0.83,-0.52
16,2.625,22,-0.21,0.83,-0.52
15,2.375,22,0.24,-0.94,-0.24
15,2.125,23,0.24,-0.94,-0.24
16,2.625,22,0.24,-0.94,-0.24
15,2.125,23,-0.12,0.93,0.35
16,2.625,22,-0.12,0.93,0.35
16,2.25,23,-0.12,0.93,0.35
15,2.125,23,0.09,-0.75,0.66
15,3.0,24,0.09,-0.75,0.66
16,2.25,23,0.09,-0.75,0.66
15,3.0,24,-0.24,0.64,-0.73
16,2.25,23,-0.24,0.64,-0.73
16,3.375,24,-0.24,0.64,-0.73
15,3.0,24,0.34,-0.91,0.23
15,3.25,25,0.34,-0.91,0.23
16,3.375,24,0.34,-0.91,0.23
15,3.25,25,0.32,0.85,0.42
16,3.375,24,0.32,0.85,0.42
16,2.875,25,0.32,0.85,0.42
15,3.25,25,-0.35,-0.93,0.12
15,3.375,26,-0.35,-0.93,0.12
16,2.875,25,-0.35,-0.93,0.12
15,3.375,26,0.24,0.94,-0.24
16,2.875,25,0.24,0.94,-0.24
16,3.125,26,0.24,0.94,-0.24
15,3.375,26,-0.18,-0.74,-0.65
15,2.5,27,-0.18,-0.74,-0.65
16,3.125,26,-0.18,-0.74,-0.65
15,2.5,27,0.18,0.74,0.65
16,3.125,26,0.18,0.74,0.65
16,2.25,27,0.18,0.74,0.65
15,2.5,27,-0.23,-0.91,-0.34
15,2.125,28,-0.23,-0.91,-0.34
16,2.25,27,-0.23,-0.91,-0.34
15,2.125,28,-0.34,0.91,-0.23
16,2.25,27,-0.34,0.91,-0.23
16,2.5,28,-0.34,0.91,-0.23
15,2.125,28,0.35,-0.93,0.07
15,2.2,29,0.35,-0.93,0.07
16,2.5,28,0.35,-0.93,0.07
15,2.2,29,0.18,0.88,0.44
16,2.5,28,0.18,0.88,0.44
16,2.0,29,0.18,0.88,0.44
16,2.6,0,0.0,-1.0,0.02
16,2.625,1,0.0,-1.0,0.02
17,2.6,0,0.0,-1.0,0.02
16,2.625,1,0.0,1.0,-0.02
17,2.6,0,0.0,1.0,-0.02
17,2.625,1,0.0,1.0,-0.02
16,2.625,1,0.0,-0.97,0.24
16,2.875,2,0.0,-0.97,0.24
17,2.625,1,0.0,-0.97,0.24
16,2.875,2,-0.3,0.81,-0.51
17,2.625,1,-0.3,0.81,-0.51
17,3.25,2,-0.3,0.81,-0.51
16,2.875,2,0.34,-0.91,-0.23
16,2.625,3,0.34,-0.91,-0.23
17,3.25,2,0.34,-0.91,-0.23
16,2.625,3,-0.44,0.89,0.11
17,3.25,2,-0.44,0.89,0.11
17,3.125,3,-0.44,0.89,0.11
16,2.625,3,0.42,-0.85,0.32
16,3.0,4,0.42,-0.85,0.32
17,3.125,3,0.42,-0.85,0.32
16,3.0,4,-0.12,0.99,0.0
17,3.125,3,-0.12,0.99,0.0
17,3.125,4,-0.12,0.99,0.0
16,3.0,4,0.11,-0.84,-0.53
16,2.375,5,0.11,-0.84,-0.53
17,3.125,4,0.11,-0.84,-0.53
16,2.375,5,-0.11,0.84,0.53
17,3.125,4,-0.11,0.84,0.53
17,2.5,5,-0.11,0.84,0.53
16,2.375,5,0.1,-0.8,0.6
16,3.125,6,0.1,-0.8,0.6
17,2.5,5,0.1,-0.8,0.6
16,3.125,6,-0.36,0.58,-0.73
17,2.5,5,-0.36,0.58,-0.73
17,3.75,6,-0.36,0.58,-0.73
16,3.125,6,0.53,-0.85,0.0
16,3.125,7,0.53,-0.85,0.0
17,3.75,6,0.53,-0.85,0.0
16,3.125,7,0.26,0.68,0.68
17,3.75,6,0.26,0.68,0.68
17,2.75,7,0.26,0.68,0.68
16,3.125,7,-0.34,-0.91,0.23
16,3.375,8,-0.34,-0.91,0.23
17,2.75,7,-0.34,-0.91,0.23
16,3.375,8,0.34,0.91,-0.23
17,2.75,7,0.34,0.91,-0.23
17,3.0,8,0.34,0.91,-0.23
16,3.375,8,-0.3,-0.81,-0.51
16,2.75,9,-0.3,-0.81,-0.51
17,3.0,8,-0.3,-0.81,-0.51
16,2.75,9,0.53,0.53,0.66
17,3.0,8,0.53,0.53,0.66
17,1.75,9,0.53,0.53,0.66
16,2.75,9,-0.6,-0.6,-0.53
16,1.875,10,-0.6,-0.6,-0.53
17,1.75,9,-0.6,-0.6,-0.53
16,1.875,10,0.12,0.99,-0.0
17,1.75,9,0.12,0.99,-0.0
17,1.75,10,0.12,0.99,-0.0
16,1.875,10,-0.1,-0.8,0.6
16,2.625,11,-0.1,-0.8,0.6
17,1.75,10,-0.1,-0.8,0.6
16,2.625,11,0.42,0.85,-0.32
17,1.75,10,0.42,0.85,-0.32
17,2.125,11,0.42,0.85,-0.32
16,2.625,11,-0.42,-0.85,-0.32
16,2.25,12,-0.42,-0.85,-0.32
17,2.125,11,-0.42,-0.85,-0.32
16,2.25,12,0.24,0.96,0.12
17,2.125,11,0.24,0.96,0.12
17,2.0,12,0.24,0.96,0.12
16,2.25,12,-0.22,-0.87,0.44
16,2.75,13,-0.22,-0.87,0.44
17,2.0,12,-0.22,-0.87,0.44
16,2.75,13,0.6,0.8,-0.0
17,2.0,12,0.6,0.8,-0.0
17,2.0,13,0.6,0.8,-0.0
16,2.75,13,-0.51,-0.69,-0.51
16,2.0,14,-0.51,-0.69,-0.51
17,2.0,13,-0.51,-0.69,-0.51
16,2.0,14,0.41,0.82,0.41
17,2.0,13,0.41,0.82,0.41
17,1.5,14,0.41,0.82,0.41
16,2.0,14,-0.44,-0.89,0.11
16,2.125,15,-0.44,-0.89,0.11
17,1.5,14,-0.44,-0.89,0.11
16,2.125,15,-0.1,0.8,-0.6
17,1.5,14,-0.1,0.8,-0.6
17,2.25,15,-0.1,0.8,-0.6
16,2.125,15,0.12,-0.96,0.24
16,2.375,16,0.12,-0.96,0.24
17,2.25,15,0.12,-0.96,0.24
16,2.375,16,0.24,0.96,0.12
17,2.25,15,0.24,0.96,0.12
17,2.125,16,0.24,0.96,0.12
16,2.375,16,-0.24,-0.96,-0.12
16,2.25,17,-0.24,-0.96,-0.12
17,2.125,16,-0.24,-0.96,-0.12
16,2.25,17,-0.53,0.6,-0.6
17,2.125,16,-0.53,0.6,-0.6
17,3.125,17,-0.53,0.6,-0.6
16,2.25,17,0.63,-0.72,0.27
16,2.625,18,0.63,-0.72,0.27
17,3.125,17,0.63,-0.72,0.27
16,2.625,18,0.11,0.84,0.53
17,3.125,17,0.11,0.84,0.53
17,2.5,18,0.11,0.84,0.53
16,2.625,18,-0.12,-0.96,-0.24
16,2.375,19,-0.12,-0.96,-0.24
17,2.5,18,-0.12,-0.96,-0.24
16,2.375,19,0.45,0.72,0.54
17,2.5,18,0.45,0.72,0.54
17,1.75,19,0.45,0.72,0.54
16,2.375,19,-0.45,-0.72,0.54
16,3.125,20,-0.45,-0.72,0.54
17,1.75,19,-0.45,-0.72,0.54
16,3.125,20,0.62,0.7,-0.35
17,1.75,19,0.62,0.7,-0.35
17,2.25,20,0.62,0.7,-0.35
16,3.125,20,-0.5,-0.57,-0.65
16,2.0,21,-0.5,-0.57,-0.65
17,2.25,20,-0.5,-0.57,-0.65
16,2.0,21,0.37,0.74,0.56
17,2.25,20,0.37,0.74,0.56
17,1.5,21,0.37,0.74,0.56
16,2.0,21,-0.39,-0.78,0.49
16,2.625,22,-0.39,-0.78,0.49
17,1.5,21,-0.39,-0.78,0.49
16,2.625,22,0.0,0.66,-0.75
17,1.5,21,0.0,0.66,-0.75
17,2.625,22,0.0,0.66,-0.75
16,2.625,22,0.0,-0.94,-0.35
16,2.25,23,0.0,-0.94,-0.35
17,2.625,22,0.0,-0.94,-0.35
16,2.25,23,0.48,0.55,0.69
17,2.625,22,0.48,0.55,0.69
17,1.375,23,0.48,0.55,0.69
16,2.25,23,-0.5,-0.57,0.65
16,3.375,24,-0.5,-0.57,0.65
17,1.375,23,-0.5,-0.57,0.65
16,3.375,24,0.42,0.57,-0.71
17,1.375,23,0.42,0.57,-0.71
17,2.625,24,0.42,0.57,-0.71
16,3.375,24,-0.56,-0.74,-0.37
16,2.875,25,-0.56,-0.74,-0.37
17,2.625,24,-0.56,-0.74,-0.37
16,2.875,25,0.56,0.74,0.37
17,2.625,24,0.56,0.74,0.37
17,2.125,25,0.56,0.74,0.37
16,2.875,25,-0.59,-0.78,0.2
16,3.125,26,-0.59,-0.78,0.2
17,2.125,25,-0.59,-0.78,0.2
16,3.125,26,0.3,0.81,-0.51
17,2.125,25,0.3,0.81,-0.51
17,2.75,26,0.3,0.81,-0.51
16,3.125,26,-0.27,-0.72,-0.63
16,2.25,27,-0.27,-0.72,-0.63
17,2.75,26,-0.27,-0.72,-0.63
16,2.25,27,0.2,0.78,0.59
17,2.75,26,0.2,0.78,0.59
17,2.0,27,0.2,0.78,0.59
16,2.25,27,-0.24,-0.94,0.24
16,2.5,28,-0.24,-0.94,0.24
17,2.0,27,-0.24,-0.94,0.24
16,2.5,28,-0.2,0.78,-0.59
17,2.0,27,-0.2,0.78,-0.59
17,2.75,28,-0.2,0.78,-0.59
16,2.5,28,0.22,-0.87,-0.44
16,2.0,29,0.22,-0.87,-0.44
17,2.75,28,0.22,-0.87,-0.44
16,2.0,29,-0.62,0.78,-0.04
17,2.75,28,-0.62,0.78,-0.04
17,2.8,29,-0.62,0.78,-0.04
17,2.6,0,-0.71,-0.71,0.02
17,2.625,1,-0.71,-0.71,0.02
18,1.6,0,-0.71,-0.71,0.02
17,2.625,1,0.09,0.74,-0.67
18,1.6,0,0.09,0.74,-0.67
18,2.5,1,0.09,0.74,-0.67
17,2.625,1,-0.11,-0.84,0.53
17,3.25,2,-0.11,-0.84,0.53
18,2.5,1,-0.11,-0.84,0.53
17,3.25,2,0.0,0.8,-0.6
18,2.5,1,0.0,0.8,-0.6
18,3.25,2,0.0,0.8,-0.6
17,3.25,2,0.0,-0.99,-0.12
17,3.125,3,0.0,-0.99,-0.12
18,3.25,2,0.0,-0.99,-0.12
17,3.125,3,0.32,0.85,0.42
18,3.25,2,0.32,0.85,0.42
18,2.75,3,0.32,0.85,0.42
17,3.125,3,-0.35,-0.94,0.0
17,3.125,4,-0.35,-0.94,0.0
18,2.75,3,-0.35,-0.94,0.0
17,3.125,4,0.12,0.96,-0.24
18,2.75,3,0.12,0.96,-0.24
18,3.0,4,0.12,0.96,-0.24
17,3.125,4,-0.11,-0.84,-0.53
17,2.5,5,-0.11,-0.84,-0.53
18,3.0,4,-0.11,-0.84,-0.53
17,2.5,5,0.38,0.61,0.69
18,3.0,4,0.38,0.61,0.69
18,1.875,5,0.38,0.61,0.69
17,2.5,5,-0.36,-0.58,0.73
17,3.75,6,-0.36,-0.58,0.73
18,1.875,5,-0.36,-0.58,0.73
17,3.75,6,0.6,0.6,-0.53
18,1.875,5,0.6,0.6,-0.53
18,2.75,6,0.6,0.6,-0.53
17,3.75,6,-0.58,-0.58,-0.58
17,2.75,7,-0.58,-0.58,-0.58
18,2.75,6,-0.58,-0.58,-0.58
17,2.75,7,0.47,0.75,0.47
18,2.75,6,0.47,0.75,0.47
18,2.125,7,0.47,0.75,0.47
17,2.75,7,-0.52,-0.83,0.21
17,3.0,8,-0.52,-0.83,0.21
18,2.125,7,-0.52,-0.83,0.21
17,3.0,8,0.42,0.85,-0.32
18,2.125,7,0.42,0.85,-0.32
18,2.5,8,0.42,0.85,-0.32
17,3.0,8,-0.3,-0.6,-0.75
17,1.75,9,-0.3,-0.6,-0.75
18,2.5,8,-0.3,-0.6,-0.75
17,1.75,9,0.09,0.75,0.66
18,2.5,8,0.09,0.75,0.66
18,1.625,9,0.09,0.75,0.66
17,1.75,9,-0.12,-0.99,0.0
17,1.75,10,-0.12,-0.99,0.0
18,1.625,9,-0.12,-0.99,0.0
17,1.75,10,0.0,0.99,-0.12
18,1.625,9,0.0,0.99,-0.12
18,1.75,10,0.0,0.99,-0.12
17,1.75,10,0.0,-0.94,0.35
17,2.125,11,0.0,-0.94,0.35
18,1.75,10,0.0,-0.94,0.35
17,2.125,11,0.12,0.96,-0.24
18,1.75,10,0.12,0.96,-0.24
18,2.0,11,0.12,0.96,-0.24
17,2.125,11,-0.12,-0.98,-0.12
17,2.0,12,-0.12,-0.98,-0.12
18,2.0,11,-0.12,-0.98,-0.12
17,2.0,12,-0.65,0.4,-0.65
18,2.0,11,-0.65,0.4,-0.65
18,3.625,12,-0.65,0.4,-0.65
17,2.0,12,0.85,-0.52,0.0
17,2.0,13,0.85,-0.52,0.0
18,3.625,12,0.85,-0.52,0.0
17,2.0,13,-0.8,0.58,0.15
18,3.625,12,-0.8,0.58,0.15
18,3.375,13,-0.8,0.58,0.15
17,2.0,13,0.78,-0.56,-0.28
17,1.5,14,0.78,-0.56,-0.28
18,3.375,13,0.78,-0.56,-0.28
17,1.5,14,-0.6,0.6,0.53
18,3.375,13,-0.6,0.6,0.53
18,2.5,14,-0.6,0.6,0.53
17,1.5,14,0.62,-0.62,0.47
17,2.25,15,0.62,-0.62,0.47
18,2.5,14,0.62,-0.62,0.47
17,2.25,15,-0.44,0.87,-0.22
18,2.5,14,-0.44,0.87,-0.22
18,2.75,15,-0.44,0.87,-0.22
17,2.25,15,0.44,-0.89,-0.11
17,2.125,16,0.44,-0.89,-0.11
18,2.75,15,0.44,-0.89,-0.11
17,2.125,16,0.1,0.8,0.6
18,2.75,15,0.1,0.8,0.6
18,2.0,16,0.1,0.8,0.6
17,2.125,16,-0.09,-0.7,0.7
17,3.125,17,-0.09,-0.7,0.7
18,2.0,16,-0.09,-0.7,0.7
17,3.125,17,0.29,0.77,-0.57
18,2.0,16,0.29,0.77,-0.57
18,2.75,17,0.29,0.77,-0.57
17,3.125,17,-0.3,-0.81,-0.51
17,2.5,18,-0.3,-0.81,-0.51
18,2.75,17,-0.3,-0.81,-0.51
17,2.5,18,0.43,0.68,0.6
18,2.75,17,0.43,0.68,0.6
18,1.875,18,0.43,0.68,0.6
17,2.5,18,-0.45,-0.72,-0.54
17,1.75,19,-0.45,-0.72,-0.54
18,1.875,18,-0.45,-0.72,-0.54
17,1.75,19,-0.42,0.85,-0.32
18,1.875,18,-0.42,0.85,-0.32
18,2.25,19,-0.42,0.85,-0.32
17,1.75,19,0.41,-0.82,0.41
17,2.25,20,0.41,-0.82,0.41
18,2.25,19,0.41,-0.82,0.41
17,2.25,20,0.0,1.0,-0.0
18,2.25,19,0.0,1.0,-0.0
18,2.25,20,0.0,1.0,-0.0
17,2.25,20,0.0,-0.8,-0.6
17,1.5,21,0.0,-0.8,-0.6
18,2.25,20,0.0,-0.8,-0.6
17,1.5,21,-0.11,0.84,0.53
18,2.25,20,-0.11,0.84,0.53
18,1.625,21,-0.11,0.84,0.53
17,1.5,21,0.08,-0.66,0.74
17,2.625,22,0.08,-0.66,0.74
18,1.625,21,0.08,-0.66,0.74
17,2.625,22,-0.08,0.66,-0.74
18,1.625,21,-0.08,0.66,-0.74
18,2.75,22,-0.08,0.66,-0.74
17,2.625,22,0.08,-0.62,-0.78
17,1.375,23,0.08,-0.62,-0.78
18,2.75,22,0.08,-0.62,-0.78
17,1.375,23,-0.08,0.62,0.78
18,2.75,22,-0.08,0.62,0.78
18,1.5,23,-0.08,0.62,0.78
17,1.375,23,0.08,-0.62,0.78
17,2.625,24,0.08,-0.62,0.78
18,1.5,23,0.08,-0.62,0.78
17,2.625,24,0.0,0.66,-0.75
18,1.5,23,0.0,0.66,-0.75
18,2.625,24,0.0,0.66,-0.75
17,2.625,24,0.0,-0.89,-0.45
17,2.125,25,0.0,-0.89,-0.45
18,2.625,24,0.0,-0.89,-0.45
17,2.125,25,-0.35,0.93,0.12
18,2.625,24,-0.35,0.93,0.12
18,2.5,25,-0.35,0.93,0.12
17,2.125,25,0.3,-0.81,0.51
17,2.75,26,0.3,-0.81,0.51
18,2.5,25,0.3,-0.81,0.51
17,2.75,26,-0.12,0.93,-0.35
18,2.5,25,-0.12,0.93,-0.35
18,2.875,26,-0.12,0.93,-0.35
17,2.75,26,0.1,-0.8,-0.6
17,2.0,27,0.1,-0.8,-0.6
18,2.875,26,0.1,-0.8,-0.6
17,2.0,27,-0.1,0.8,0.6
18,2.875,26,-0.1,0.8,0.6
18,2.125,27,-0.1,0.8,0.6
17,2.0,27,0.1,-0.8,0.6
17,2.75,28,0.1,-0.8,0.6
18,2.125,27,0.1,-0.8,0.6
17,2.75,28,0.0,0.85,-0.53
18,2.125,27,0.0,0.85,-0.53
18,2.75,28,0.0,0.85,-0.53
17,2.75,28,0.0,-1.0,0.05
17,2.8,29,0.0,-1.0,0.05
18,2.75,28,0.0,-1.0,0.05
17,2.8,29,0.47,0.78,0.43
18,2.75,28,0.47,0.78,0.43
18,2.2,29,0.47,0.78,0.43
18,1.6,0,0.67,-0.55,0.5
18,2.5,1,0.67,-0.55,0.5
19,2.8,0,0.67,-0.55,0.5
18,2.5,1,-0.24,0.97,0.05
19,2.8,0,-0.24,0.97,0.05
19,2.75,1,-0.24,0.97,0.05
18,2.5,1,0.2,-0.78,0.59
18,3.25,2,0.2,-0.78,0.59
19,2.75,1,0.2,-0.78,0.59
18,3.25,2,0.12,0.93,-0.35
19,2.75,1,0.12,0.93,-0.35
19,3.125,2,0.12,0.93,-0.35
18,3.25,2,-0.11,-0.89,-0.44
18,2.75,3,-0.11,-0.89,-0.44
19,3.125,2,-0.11,-0.89,-0.44
18,2.75,3,0.35,0.7,0.62
19,3.125,2,0.35,0.7,0.62
19,2.25,3,0.35,0.7,0.62
18,2.75,3,-0.44,-0.87,0.22
18,3.0,4,-0.44,-0.87,0.22
19,2.25,3,-0.44,-0.87,0.22
18,3.0,4,0.44,0.87,-0.22
19,2.25,3,0.44,0.87,-0.22
19,2.5,4,0.44,0.87,-0.22
18,3.0,4,-0.32,-0.63,-0.71
18,1.875,5,-0.32,-0.63,-0.71
19,2.5,4,-0.32,-0.63,-0.71
18,1.875,5,-0.34,0.91,0.23
19,2.5,4,-0.34,0.91,0.23
19,2.25,5,-0.34,0.91,0.23
18,1.875,5,0.27,-0.72,0.63
18,2.75,6,0.27,-0.72,0.63
19,2.25,5,0.27,-0.72,0.63
18,2.75,6,0.12,0.93,-0.35
19,2.25,5,0.12,0.93,-0.35
19,2.625,6,0.12,0.93,-0.35
18,2.75,6,-0.11,-0.84,-0.53
18,2.125,7,-0.11,-0.84,-0.53
19,2.625,6,-0.11,-0.84,-0.53
18,2.125,7,-0.12,0.93,0.35
19,2.625,6,-0.12,0.93,0.35
19,2.25,7,-0.12,0.93,0.35
18,2.125,7,0.12,-0.93,0.35
18,2.5,8,0.12,-0.93,0.35
19,2.25,7,0.12,-0.93,0.35
18,2.5,8,0.67,0.49,0.55
19,2.25,7,0.67,0.49,0.55
19,1.125,8,0.67,0.49,0.55
18,2.5,8,-0.72,-0.52,-0.46
18,1.625,9,-0.72,-0.52,-0.46
19,1.125,8,-0.72,-0.52,-0.46
18,1.625,9,0.45,0.89,-0.0
19,1.125,8,0.45,0.89,-0.0
19,1.125,9,0.45,0.89,-0.0
18,1.625,9,-0.44,-0.89,0.11
18,1.75,10,-0.44,-0.89,0.11
19,1.125,9,-0.44,-0.89,0.11
18,1.75,10,-0.18,0.74,-0.65
19,1.125,9,-0.18,0.74,-0.65
19,2.0,10,-0.18,0.74,-0.65
18,1.75,10,0.24,-0.94,0.24
18,2.0,11,0.24,-0.94,0.24
19,2.0,10,0.24,-0.94,0.24
18,2.0,11,-0.47,0.75,-0.47
19,2.0,10,-0.47,0.75,-0.47
19,2.625,11,-0.47,0.75,-0.47
18,2.0,11,0.31,-0.5,0.81
18,3.625,12,0.31,-0.5,0.81
19,2.625,11,0.31,-0.5,0.81
18,3.625,12,0.2,0.78,-0.59
19,2.625,11,0.2,0.78,-0.59
19,3.375,12,0.2,0.78,-0.59
18,3.625,12,-0.24,-0.94,-0.24
18,3.375,13,-0.24,-0.94,-0.24
19,3.375,12,-0.24,-0.94,-0.24
18,3.375,13,0.33,0.88,0.33
19,3.375,12,0.33,0.88,0.33
19,3.0,13,0.33,0.88,0.33
18,3.375,13,-0.27,-0.72,-0.63
18,2.5,14,-0.27,-0.72,-0.63
19,3.0,13,-0.27,-0.72,-0.63
18,2.5,14,0.0,0.89,0.45
19,3.0,13,0.0,0.89,0.45
19,2.5,14,0.0,0.89,0.45
18,2.5,14,0.0,-0.97,0.24
18,2.75,15,0.0,-0.97,0.24
19,2.5,14,0.0,-0.97,0.24
18,2.75,15,0.6,0.68,0.43
19,2.5,14,0.6,0.68,0.43
19,1.875,15,0.6,0.68,0.43
18,2.75,15,-0.57,-0.66,-0.49
18,2.0,16,-0.57,-0.66,-0.49
19,1.875,15,-0.57,-0.66,-0.49
18,2.0,16,0.0,0.99,-0.12
19,1.875,15,0.0,0.99,-0.12
19,2.0,16,0.0,0.99,-0.12
18,2.0,16,0.0,-0.8,0.6
18,2.75,17,0.0,-0.8,0.6
19,2.0,16,0.0,-0.8,0.6
18,2.75,17,0.0,0.8,-0.6
19,2.0,16,0.0,0.8,-0.6
19,2.75,17,0.0,0.8,-0.6
18,2.75,17,0.0,-0.75,-0.66
18,1.875,18,0.0,-0.75,-0.66
19,2.75,17,0.0,-0.75,-0.66
18,1.875,18,-0.6,0.8,0.1
19,2.75,17,-0.6,0.8,0.1
19,2.625,18,-0.6,0.8,0.1
18,1.875,18,0.57,-0.77,0.29
18,2.25,19,0.57,-0.77,0.29
19,2.625,18,0.57,-0.77,0.29
18,2.25,19,0.21,0.83,0.52
19,2.625,18,0.21,0.83,0.52
19,2.0,19,0.21,0.83,0.52
18,2.25,19,-0.24,-0.97,0.0
18,2.25,20,-0.24,-0.97,0.0
19,2.0,19,-0.24,-0.97,0.0
18,2.25,20,0.12,0.98,-0.12
